id,skuid,gender,primarycategory,brand,framecolor,lensmaterial,lenscolor,material,shape,weight,size,price,style,features,description,name,discount percentage,publish,type,secondarycategory,brandalias,materialalias,stylealias,typealias,barcode,shortdescription,gender2,update time,rank,dimensions,frameshapeurl,framestyleurl,brandurl,segment,vto,origin,mfd_by,pkg_by,mktd_by,rm_source,mfg_date,exp_date,no_of_images,is_onsale,Created time,frame_cost,Deal of Day,comfort,naming_system,has_images,image_folder,image_count,first_image,all_images
54821,E15B8549,Men,eyeglasses,BERG,Brown,Polycarbonate,Transparent,acetate,Rectangle,12,Medium,139,Full Frame,"Rectangle shape ideal for multifocals, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible, Precise PD & fitting height online","A rectangle frame in a stylish brown finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010049C3,E15B8549 Brown Full rim Rectangle Eyeglasses for Men,Women,2023-03-10 13:49:46.899 +0530,19482,52-17-140-37,rectangle-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,11,False,2024-05-21 05:13:18,3,False,"Lightweight, Universal fit",M.1654.RE.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8549/E15B8549_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8549/E15B8549_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8549/E15B8549_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8549/E15B8549_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8549/E15B8549_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8549/E15B8549_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8549/E15B8549_6.jpg
18684,E15A8701,Men,eyeglasses,MIYAMA,Brown,Polycarbonate,Transparent,metallic,Square,12,Small,149,Half Frame,"Square shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Metallic construction, Polycarbonate lens compatible","A square frame in a stylish brown finish, crafted from premium metallic for durability and everyday comfort. Designed for men, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",MIYAMA,149,1,0,premium-eyeglasses,Miyama,metallic,halfframe,,EYEMYEYE-MIY030001C3,E15A8701 Brown Half rim Square Eyeglasses for Men and Women,Women,2022-09-22 16:10:31.212 +0530,19952,50-18-140-39,square-eyeglasses,half-frame-eyeglasses,/brands/miyama-eyeglasses,P,False,India,,,,,,,8,True,2024-05-21 05:13:18,3,False,"Nosepad,Lightweight, Universal fit",M.1655.SQ.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8701/E15A8701_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8701/E15A8701_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8701/E15A8701_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8701/E15A8701_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8701/E15A8701_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8701/E15A8701_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8701/E15A8701_6.jpg
18714,E12A8713,Men,eyeglasses,MIYAMA,Black,Polycarbonate,Transparent,acetate,Square,12,Medium,149,Full Frame,"Square shape ideal for multifocals, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible, Precise PD & fitting height online","A square frame in a stylish black finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",MIYAMA,149,1,0,premium-eyeglasses,Miyama,acetate,fullframe,,EYEMYEYE-MIY030013C4,E12A8713 Black Full rim Square Eyeglasses for Men and Women,Women,2022-09-22 16:13:20.339 +0530,19982,52-18-140-40,square-eyeglasses,full-frame-eyeglasses,/brands/miyama-eyeglasses,P,False,India,,,,,,,8,False,2024-05-21 05:13:18,3,False,"Lightweight, Universal fit",M.1656.SQ.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8713/E12A8713_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8713/E12A8713_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8713/E12A8713_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8713/E12A8713_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8713/E12A8713_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8713/E12A8713_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8713/E12A8713_6.jpg
18744,E20A8524,Men,eyeglasses,BERG,Blue,Polycarbonate,Transparent,acetate,Round,12,Small,139,Full Frame,"Round shape ideal for multifocals, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible, Precise PD & fitting height online","A round frame in a stylish blue finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010024C4,E20A8524 Blue Full rim Round Eyeglasses for Men and Women,Women,2022-09-22 16:16:11.714 +0530,20012,49-21-145-44,round-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,False,2024-05-21 05:13:18,3,False,"Lightweight, Universal fit",M.1657.RO.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20A8524/E20A8524_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20A8524/E20A8524_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20A8524/E20A8524_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20A8524/E20A8524_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20A8524/E20A8524_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20A8524/E20A8524_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20A8524/E20A8524_6.jpg
18604,E15A8614,Men,eyeglasses,MIYAMA,Brown,Polycarbonate,Transparent,acetate,Square,12,Medium,149,Full Frame,"Square shape ideal for multifocals, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible, Precise PD & fitting height online","A square frame in a stylish brown finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",MIYAMA,149,1,0,premium-eyeglasses,Miyama,acetate,fullframe,,EYEMYEYE-MIY020014C2,E15A8614 Brown Full rim Square Eyeglasses for Men,Women,2022-09-22 16:02:58.968 +0530,19872,52-17-140-40,square-eyeglasses,full-frame-eyeglasses,/brands/miyama-eyeglasses,P,False,India,,,,,,,8,False,2024-05-21 05:13:18,3,False,"Lightweight, Universal fit",M.1658.SQ.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8614/E15A8614_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8614/E15A8614_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8614/E15A8614_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8614/E15A8614_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8614/E15A8614_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8614/E15A8614_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8614/E15A8614_6.jpg
19064,E16A8901,Men,eyeglasses,LEON,Grey,Polycarbonate,Transparent,acetate,Square,12,Small,119,Full Frame,"Square shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A square frame in a stylish grey finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",LEON,119,1,0,offline-collection,Leon,acetate,fullframe,,EYEMYEYE-LON060001C2,E16A8901 Grey Full frame Square Eyeglasses for Men and Women,Women,2022-09-22 17:36:20.341 +0530,20366,50-20-140-42,square-eyeglasses,full-frame-eyeglasses,/brands/leon-eyeglasses,P,False,India,,,,,,,8,False,2024-05-21 05:13:18,3,False,"Nosepad,Lightweight, Universal fit",M.1659.SQ.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8901/E16A8901_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8901/E16A8901_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8901/E16A8901_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8901/E16A8901_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8901/E16A8901_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8901/E16A8901_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8901/E16A8901_6.jpg
19190,E25A9112,Men,eyeglasses,K+,Gold,Polycarbonate,Transparent,stainless steel,Wayfarer,12,Medium,99,Full Frame,"Wayfarer shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Stainless Steel construction, Polycarbonate lens compatible","A wayfarer frame in a stylish gold finish, crafted from premium stainless steel for durability and everyday comfort. Designed for men, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",K+,99,1,0,offline-collection,K+,stainless steel,fullframe,,EYEMYEYE-KPL070012C3,E25A9112 Gold Full frame Wayfarer Eyeglasses for Men and Women,Women,2022-09-22 17:49:31.948 +0530,20492,54-16-140-40,wayfarer-eyeglasses,full-frame-eyeglasses,/brands/k+-eyeglasses,P,False,India,,,,,,,8,False,2024-05-21 05:13:18,3,False,"Nosepad,Lightweight, Universal fit",M.1660.WA.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E25A9112/E25A9112_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E25A9112/E25A9112_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E25A9112/E25A9112_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E25A9112/E25A9112_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E25A9112/E25A9112_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E25A9112/E25A9112_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E25A9112/E25A9112_6.jpg
19275,E12A9202,Men,eyeglasses,BERG,Black,Polycarbonate,Transparent,titanium,Hexagon,12,Medium,139,Rimless,"Hexagon shape ideal for multifocals, Lightweight, Universal Fit, Durable Titanium construction, Polycarbonate lens compatible, Precise PD & fitting height online","A hexagon frame in a stylish black finish, crafted from premium titanium for durability and everyday comfort. Designed for men, it offers lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,titanium,rimless,,EYEMYEYE-BER040002C1,E12A9202 Black Rimless Hexagon Eyeglasses for Men and Women,Women,2022-09-22 18:27:07.859 +0530,20267,52-17-135-42,hexagon-eyeglasses,rimless-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,False,2024-05-21 05:13:18,3,False,"Lightweight, Universal fit",M.1661.HE.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A9202/E12A9202_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A9202/E12A9202_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A9202/E12A9202_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A9202/E12A9202_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A9202/E12A9202_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A9202/E12A9202_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A9202/E12A9202_6.jpg
19276,E10A9203,Men,eyeglasses,BERG,Silver,Polycarbonate,Transparent,titanium,Rectangle,12,Medium,139,Rimless,"Rectangle shape ideal for multifocals, Lightweight, Universal Fit, Durable Titanium construction, Polycarbonate lens compatible, Precise PD & fitting height online","A rectangle frame in a stylish silver finish, crafted from premium titanium for durability and everyday comfort. Designed for men, it offers lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,titanium,rimless,,EYEMYEYE-BER040003C3,E10A9203 Silver Rimless Rectangle Eyeglasses for Men and Women,Women,2022-09-22 18:27:13.562 +0530,20268,52-17-135-35,rectangle-eyeglasses,rimless-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,True,2024-05-21 05:13:18,3,False,"Lightweight, Universal fit",M.1662.RE.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E10A9203/E10A9203_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E10A9203/E10A9203_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E10A9203/E10A9203_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E10A9203/E10A9203_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E10A9203/E10A9203_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E10A9203/E10A9203_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E10A9203/E10A9203_6.jpg
54818,E15B8550,Men,eyeglasses,BERG,Brown,Polycarbonate,Transparent,acetate,Rectangle,12,Medium,139,Full Frame,"Rectangle shape ideal for multifocals, Nosepad, Hinges, Lightweight, Universal Fit, Durable Acetate construction","A rectangle frame in a stylish brown finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, hinges, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010050C2,E15B8550 Brown Full rim Rectangle Eyeglasses for Men and Women,Women,2023-03-10 13:49:46.899 +0530,19479,53-17-140-39,rectangle-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,14,False,2024-05-21 05:13:18,3,False,"Nosepad,Hinges,Lightweight, Universal fit",M.1663.RE.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8550/E15B8550_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8550/E15B8550_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8550/E15B8550_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8550/E15B8550_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8550/E15B8550_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8550/E15B8550_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8550/E15B8550_6.jpg
54819,E12B8550,Men,eyeglasses,BERG,Black,Polycarbonate,Transparent,acetate,Rectangle,12,Medium,139,Full Frame,"Rectangle shape ideal for multifocals, Nosepad, Hinges, Lightweight, Universal Fit, Durable Acetate construction","A rectangle frame in a stylish black finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, hinges, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010050C1,E12B8550 Black Full rim Rectangle Eyeglasses for Men and Women,Women,2023-03-10 13:49:46.899 +0530,19480,53-17-140-39,rectangle-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,14,False,2024-05-21 05:13:18,3,False,"Nosepad,Hinges,Lightweight, Universal fit",M.1664.RE.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8550/E12B8550_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8550/E12B8550_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8550/E12B8550_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8550/E12B8550_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8550/E12B8550_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8550/E12B8550_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8550/E12B8550_6.jpg
18811,E12A8715,Men,eyeglasses,MIYAMA,Black,Polycarbonate,Transparent,metallic,Aviator,12,Medium,149,Full Frame,"Aviator shape ideal for multifocals, Lightweight, Universal Fit, Durable Metallic construction, Polycarbonate lens compatible, Precise PD & fitting height online","A aviator frame in a stylish black finish, crafted from premium metallic for durability and everyday comfort. Designed for men, it offers lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",MIYAMA,149,1,0,premium-eyeglasses,Miyama,metallic,fullframe,,EYEMYEYE-MIY030015C3,E12A8715 Black Full rim Aviator Eyeglasses for Men and Women,Women,2022-09-22 16:23:00.978 +0530,20084,51-18-140-41,aviator-eyeglasses,full-frame-eyeglasses,/brands/miyama-eyeglasses,P,False,India,,,,,,,8,False,2024-05-21 05:13:19,3,False,"Lightweight, Universal fit",M.1665.AV.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8715/E12A8715_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8715/E12A8715_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8715/E12A8715_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8715/E12A8715_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8715/E12A8715_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8715/E12A8715_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8715/E12A8715_6.jpg
